station_id,datetime,hour,day_of_week,location,weather,latitude,longitude,demand,month,is_weekend,part_of_day,is_holiday,prev_hour_demand,avg_demand_last_3h
ST009,2025-07-21 18:00:00,18,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,evening,False,12.0,9.0
ST009,2025-07-21 19:00:00,19,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,13,7,False,evening,False,8.0,11.0
ST009,2025-07-21 20:00:00,20,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,evening,False,13.0,9.666666666666666
ST009,2025-07-21 21:00:00,21,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,evening,False,8.0,8.333333333333334
ST009,2025-07-21 22:00:00,22,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,evening,False,4.0,5.666666666666667
ST009,2025-07-21 23:00:00,23,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,6,7,False,evening,False,5.0,5.0
ST009,2025-07-22 00:00:00,0,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,night,False,6.0,4.666666666666667
ST009,2025-07-22 01:00:00,1,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,night,False,3.0,4.666666666666667
ST009,2025-07-22 02:00:00,2,Tuesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,False,night,False,5.0,4.0
ST009,2025-07-22 03:00:00,3,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,night,False,4.0,4.666666666666667
ST009,2025-07-22 04:00:00,4,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,night,False,5.0,4.333333333333333
ST009,2025-07-22 05:00:00,5,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,night,False,4.0,4.666666666666667
ST009,2025-07-22 06:00:00,6,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,2,7,False,morning,False,5.0,3.6666666666666665
ST009,2025-07-22 07:00:00,7,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,12,7,False,morning,False,2.0,6.333333333333333
ST009,2025-07-22 08:00:00,8,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,13,7,False,morning,False,12.0,9.0
ST009,2025-07-22 09:00:00,9,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,14,7,False,morning,False,13.0,13.0
ST009,2025-07-22 10:00:00,10,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,6,7,False,morning,False,14.0,11.0
ST009,2025-07-22 11:00:00,11,Tuesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,5,7,False,morning,False,6.0,8.333333333333334
ST009,2025-07-22 12:00:00,12,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,5.0,5.666666666666667
ST009,2025-07-22 13:00:00,13,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,False,afternoon,False,6.0,6.0
ST009,2025-07-22 14:00:00,14,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,False,afternoon,False,7.0,6.666666666666667
ST009,2025-07-22 15:00:00,15,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,5,7,False,afternoon,False,7.0,6.333333333333333
ST009,2025-07-22 16:00:00,16,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,5.0,6.0
ST009,2025-07-22 17:00:00,17,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,9,7,False,afternoon,False,6.0,6.666666666666667
ST009,2025-07-22 18:00:00,18,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,10,7,False,evening,False,9.0,8.333333333333334
ST009,2025-07-22 19:00:00,19,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,evening,False,10.0,9.0
ST009,2025-07-22 20:00:00,20,Tuesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,False,evening,False,8.0,8.0
ST009,2025-07-22 21:00:00,21,Tuesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,5,7,False,evening,False,6.0,6.333333333333333
ST009,2025-07-22 22:00:00,22,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,False,evening,False,5.0,6.0
ST009,2025-07-22 23:00:00,23,Tuesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,9,7,False,evening,False,7.0,7.0
ST009,2025-07-23 00:00:00,0,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,night,False,9.0,6.666666666666667
ST009,2025-07-23 01:00:00,1,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,night,False,4.0,6.0
ST009,2025-07-23 02:00:00,2,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,night,False,5.0,4.0
ST009,2025-07-23 03:00:00,3,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,night,False,3.0,4.333333333333333
ST009,2025-07-23 04:00:00,4,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,6,7,False,night,False,5.0,4.666666666666667
ST009,2025-07-23 05:00:00,5,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,night,False,6.0,4.666666666666667
ST009,2025-07-23 06:00:00,6,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,morning,False,3.0,4.666666666666667
ST009,2025-07-23 07:00:00,7,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,11,7,False,morning,False,5.0,6.333333333333333
ST009,2025-07-23 08:00:00,8,Wednesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,14,7,False,morning,False,11.0,10.0
ST009,2025-07-23 09:00:00,9,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,9,7,False,morning,False,14.0,11.333333333333334
ST009,2025-07-23 10:00:00,10,Wednesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,False,morning,False,9.0,9.666666666666666
ST009,2025-07-23 11:00:00,11,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,morning,False,6.0,6.666666666666667
ST009,2025-07-23 12:00:00,12,Wednesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,9,7,False,afternoon,False,5.0,6.666666666666667
ST009,2025-07-23 13:00:00,13,Wednesday,Quan 3,rainy,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,9.0,6.666666666666667
ST009,2025-07-23 14:00:00,14,Wednesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,10,7,False,afternoon,False,6.0,8.333333333333334
ST009,2025-07-23 15:00:00,15,Wednesday,Quan 3,rainy,10.78410077320821,106.68537658204026,5,7,False,afternoon,False,10.0,7.0
ST009,2025-07-23 16:00:00,16,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,afternoon,False,5.0,7.666666666666667
ST009,2025-07-23 17:00:00,17,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,15,7,False,afternoon,False,8.0,9.333333333333334
ST009,2025-07-23 18:00:00,18,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,11,7,False,evening,False,15.0,11.333333333333334
ST009,2025-07-23 19:00:00,19,Wednesday,Quan 3,sunny,10.78410077320821,106.68537658204026,10,7,False,evening,False,11.0,12.0
ST009,2025-07-23 20:00:00,20,Wednesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,False,evening,False,10.0,9.0
ST009,2025-07-23 21:00:00,21,Wednesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,5,7,False,evening,False,6.0,7.0
ST009,2025-07-23 22:00:00,22,Wednesday,Quan 3,rainy,10.78410077320821,106.68537658204026,4,7,False,evening,False,5.0,5.0
ST009,2025-07-23 23:00:00,23,Wednesday,Quan 3,rainy,10.78410077320821,106.68537658204026,7,7,False,evening,False,4.0,5.333333333333333
ST009,2025-07-24 00:00:00,0,Thursday,Quan 3,cloudy,10.78410077320821,106.68537658204026,3,7,False,night,False,7.0,4.666666666666667
ST009,2025-07-24 01:00:00,1,Thursday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,False,night,False,3.0,5.333333333333333
ST009,2025-07-24 02:00:00,2,Thursday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,False,night,False,6.0,5.0
ST009,2025-07-24 03:00:00,3,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,night,False,6.0,5.333333333333333
ST009,2025-07-24 04:00:00,4,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,night,False,4.0,4.666666666666667
ST009,2025-07-24 05:00:00,5,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,night,False,4.0,3.6666666666666665
ST009,2025-07-24 06:00:00,6,Thursday,Quan 3,rainy,10.78410077320821,106.68537658204026,6,7,False,morning,False,3.0,4.333333333333333
ST009,2025-07-24 07:00:00,7,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,9,7,False,morning,False,6.0,6.0
ST009,2025-07-24 08:00:00,8,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,morning,False,9.0,7.666666666666667
ST009,2025-07-24 09:00:00,9,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,14,7,False,morning,False,8.0,10.333333333333334
ST009,2025-07-24 10:00:00,10,Thursday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,False,morning,False,14.0,8.666666666666666
ST009,2025-07-24 11:00:00,11,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,morning,False,4.0,7.333333333333333
ST009,2025-07-24 12:00:00,12,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,afternoon,False,4.0,3.6666666666666665
ST009,2025-07-24 13:00:00,13,Thursday,Quan 3,cloudy,10.78410077320821,106.68537658204026,3,7,False,afternoon,False,3.0,3.3333333333333335
ST009,2025-07-24 14:00:00,14,Thursday,Quan 3,cloudy,10.78410077320821,106.68537658204026,8,7,False,afternoon,False,3.0,4.666666666666667
ST009,2025-07-24 15:00:00,15,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,afternoon,False,8.0,5.333333333333333
ST009,2025-07-24 16:00:00,16,Thursday,Quan 3,rainy,10.78410077320821,106.68537658204026,7,7,False,afternoon,False,5.0,6.666666666666667
ST009,2025-07-24 17:00:00,17,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,11,7,False,afternoon,False,7.0,7.666666666666667
ST009,2025-07-24 18:00:00,18,Thursday,Quan 3,cloudy,10.78410077320821,106.68537658204026,7,7,False,evening,False,11.0,8.333333333333334
ST009,2025-07-24 19:00:00,19,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,evening,False,7.0,8.666666666666666
ST009,2025-07-24 20:00:00,20,Thursday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,False,evening,False,8.0,7.0
ST009,2025-07-24 21:00:00,21,Thursday,Quan 3,rainy,10.78410077320821,106.68537658204026,7,7,False,evening,False,6.0,7.0
ST009,2025-07-24 22:00:00,22,Thursday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,evening,False,7.0,5.333333333333333
ST009,2025-07-24 23:00:00,23,Thursday,Quan 3,rainy,10.78410077320821,106.68537658204026,3,7,False,evening,False,3.0,4.333333333333333
ST009,2025-07-25 00:00:00,0,Friday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,False,night,False,3.0,3.3333333333333335
ST009,2025-07-25 01:00:00,1,Friday,Quan 3,rainy,10.78410077320821,106.68537658204026,5,7,False,night,False,4.0,4.0
ST009,2025-07-25 02:00:00,2,Friday,Quan 3,rainy,10.78410077320821,106.68537658204026,4,7,False,night,False,5.0,4.333333333333333
ST009,2025-07-25 03:00:00,3,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,False,night,False,4.0,5.333333333333333
ST009,2025-07-25 04:00:00,4,Friday,Quan 3,rainy,10.78410077320821,106.68537658204026,7,7,False,night,False,7.0,6.0
ST009,2025-07-25 05:00:00,5,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,night,False,7.0,7.333333333333333
ST009,2025-07-25 06:00:00,6,Friday,Quan 3,rainy,10.78410077320821,106.68537658204026,4,7,False,morning,False,8.0,6.333333333333333
ST009,2025-07-25 07:00:00,7,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,9,7,False,morning,False,4.0,7.0
ST009,2025-07-25 08:00:00,8,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,morning,False,9.0,7.0
ST009,2025-07-25 09:00:00,9,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,9,7,False,morning,False,8.0,8.666666666666666
ST009,2025-07-25 10:00:00,10,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,morning,False,9.0,7.0
ST009,2025-07-25 11:00:00,11,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,morning,False,4.0,5.333333333333333
ST009,2025-07-25 12:00:00,12,Friday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,False,afternoon,False,3.0,3.6666666666666665
ST009,2025-07-25 13:00:00,13,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,4.0,4.333333333333333
ST009,2025-07-25 14:00:00,14,Friday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,6.0,5.333333333333333
ST009,2025-07-25 15:00:00,15,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,afternoon,False,6.0,6.666666666666667
ST009,2025-07-25 16:00:00,16,Friday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,False,afternoon,False,8.0,6.0
ST009,2025-07-25 17:00:00,17,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,9,7,False,afternoon,False,4.0,7.0
ST009,2025-07-25 18:00:00,18,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,11,7,False,evening,False,9.0,8.0
ST009,2025-07-25 19:00:00,19,Friday,Quan 3,rainy,10.78410077320821,106.68537658204026,16,7,False,evening,False,11.0,12.0
ST009,2025-07-25 20:00:00,20,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,False,evening,False,16.0,11.333333333333334
ST009,2025-07-25 21:00:00,21,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,evening,False,7.0,9.0
ST009,2025-07-25 22:00:00,22,Friday,Quan 3,cloudy,10.78410077320821,106.68537658204026,5,7,False,evening,False,4.0,5.333333333333333
ST009,2025-07-25 23:00:00,23,Friday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,False,evening,False,5.0,5.333333333333333
ST009,2025-07-26 00:00:00,0,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,6,7,True,night,False,7.0,6.0
ST009,2025-07-26 01:00:00,1,Saturday,Quan 3,cloudy,10.78410077320821,106.68537658204026,5,7,True,night,False,6.0,6.0
ST009,2025-07-26 02:00:00,2,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,True,night,False,5.0,5.333333333333333
ST009,2025-07-26 03:00:00,3,Saturday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,True,night,False,5.0,4.666666666666667
ST009,2025-07-26 04:00:00,4,Saturday,Quan 3,rainy,10.78410077320821,106.68537658204026,3,7,True,night,False,4.0,4.0
ST009,2025-07-26 05:00:00,5,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,True,night,False,3.0,3.6666666666666665
ST009,2025-07-26 06:00:00,6,Saturday,Quan 3,cloudy,10.78410077320821,106.68537658204026,7,7,True,morning,False,4.0,4.666666666666667
ST009,2025-07-26 07:00:00,7,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,True,morning,False,7.0,6.333333333333333
ST009,2025-07-26 08:00:00,8,Saturday,Quan 3,rainy,10.78410077320821,106.68537658204026,7,7,True,morning,False,8.0,7.333333333333333
ST009,2025-07-26 09:00:00,9,Saturday,Quan 3,cloudy,10.78410077320821,106.68537658204026,12,7,True,morning,False,7.0,9.0
ST009,2025-07-26 10:00:00,10,Saturday,Quan 3,rainy,10.78410077320821,106.68537658204026,8,7,True,morning,False,12.0,9.0
ST009,2025-07-26 11:00:00,11,Saturday,Quan 3,cloudy,10.78410077320821,106.68537658204026,5,7,True,morning,False,8.0,8.333333333333334
ST009,2025-07-26 12:00:00,12,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,True,afternoon,False,5.0,6.666666666666667
ST009,2025-07-26 13:00:00,13,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,True,afternoon,False,7.0,5.0
ST009,2025-07-26 14:00:00,14,Saturday,Quan 3,cloudy,10.78410077320821,106.68537658204026,7,7,True,afternoon,False,3.0,5.666666666666667
ST009,2025-07-26 15:00:00,15,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,True,afternoon,False,7.0,5.666666666666667
ST009,2025-07-26 16:00:00,16,Saturday,Quan 3,rainy,10.78410077320821,106.68537658204026,10,7,True,afternoon,False,7.0,8.0
ST009,2025-07-26 17:00:00,17,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,9,7,True,afternoon,False,10.0,8.666666666666666
ST009,2025-07-26 18:00:00,18,Saturday,Quan 3,cloudy,10.78410077320821,106.68537658204026,11,7,True,evening,False,9.0,10.0
ST009,2025-07-26 19:00:00,19,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,13,7,True,evening,False,11.0,11.0
ST009,2025-07-26 20:00:00,20,Saturday,Quan 3,cloudy,10.78410077320821,106.68537658204026,3,7,True,evening,False,13.0,9.0
ST009,2025-07-26 21:00:00,21,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,True,evening,False,3.0,6.666666666666667
ST009,2025-07-26 22:00:00,22,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,True,evening,False,4.0,4.666666666666667
ST009,2025-07-26 23:00:00,23,Saturday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,True,evening,False,7.0,6.333333333333333
ST009,2025-07-27 00:00:00,0,Sunday,Quan 3,rainy,10.78410077320821,106.68537658204026,6,7,True,night,False,8.0,7.0
ST009,2025-07-27 01:00:00,1,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,True,night,False,6.0,6.333333333333333
ST009,2025-07-27 02:00:00,2,Sunday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,True,night,False,5.0,5.666666666666667
ST009,2025-07-27 03:00:00,3,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,2,7,True,night,False,6.0,4.333333333333333
ST009,2025-07-27 04:00:00,4,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,2,7,True,night,False,2.0,3.3333333333333335
ST009,2025-07-27 05:00:00,5,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,True,night,False,2.0,2.3333333333333335
ST009,2025-07-27 06:00:00,6,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,True,morning,False,3.0,3.3333333333333335
ST009,2025-07-27 07:00:00,7,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,14,7,True,morning,False,5.0,7.333333333333333
ST009,2025-07-27 08:00:00,8,Sunday,Quan 3,cloudy,10.78410077320821,106.68537658204026,11,7,True,morning,False,14.0,10.0
ST009,2025-07-27 09:00:00,9,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,12,7,True,morning,False,11.0,12.333333333333334
ST009,2025-07-27 10:00:00,10,Sunday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,True,morning,False,12.0,9.0
ST009,2025-07-27 11:00:00,11,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,True,morning,False,4.0,8.0
ST009,2025-07-27 12:00:00,12,Sunday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,True,afternoon,False,8.0,6.0
ST009,2025-07-27 13:00:00,13,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,True,afternoon,False,6.0,7.0
ST009,2025-07-27 14:00:00,14,Sunday,Quan 3,rainy,10.78410077320821,106.68537658204026,7,7,True,afternoon,False,7.0,6.666666666666667
ST009,2025-07-27 15:00:00,15,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,True,afternoon,False,7.0,6.333333333333333
ST009,2025-07-27 16:00:00,16,Sunday,Quan 3,cloudy,10.78410077320821,106.68537658204026,10,7,True,afternoon,False,5.0,7.333333333333333
ST009,2025-07-27 17:00:00,17,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,11,7,True,afternoon,False,10.0,8.666666666666666
ST009,2025-07-27 18:00:00,18,Sunday,Quan 3,rainy,10.78410077320821,106.68537658204026,17,7,True,evening,False,11.0,12.666666666666666
ST009,2025-07-27 19:00:00,19,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,9,7,True,evening,False,17.0,12.333333333333334
ST009,2025-07-27 20:00:00,20,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,True,evening,False,9.0,11.0
ST009,2025-07-27 21:00:00,21,Sunday,Quan 3,cloudy,10.78410077320821,106.68537658204026,3,7,True,evening,False,7.0,6.333333333333333
ST009,2025-07-27 22:00:00,22,Sunday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,True,evening,False,3.0,4.666666666666667
ST009,2025-07-27 23:00:00,23,Sunday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,True,evening,False,4.0,3.6666666666666665
ST009,2025-07-28 00:00:00,0,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,night,False,4.0,4.0
ST009,2025-07-28 01:00:00,1,Monday,Quan 3,cloudy,10.78410077320821,106.68537658204026,4,7,False,night,False,4.0,4.0
ST009,2025-07-28 02:00:00,2,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,night,False,4.0,4.0
ST009,2025-07-28 03:00:00,3,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,5,7,False,night,False,4.0,4.333333333333333
ST009,2025-07-28 04:00:00,4,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,night,False,5.0,4.333333333333333
ST009,2025-07-28 05:00:00,5,Monday,Quan 3,cloudy,10.78410077320821,106.68537658204026,5,7,False,night,False,4.0,4.666666666666667
ST009,2025-07-28 06:00:00,6,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,morning,False,5.0,4.333333333333333
ST009,2025-07-28 07:00:00,7,Monday,Quan 3,cloudy,10.78410077320821,106.68537658204026,5,7,False,morning,False,4.0,4.666666666666667
ST009,2025-07-28 08:00:00,8,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,morning,False,5.0,5.666666666666667
ST009,2025-07-28 09:00:00,9,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,8,7,False,morning,False,8.0,7.0
ST009,2025-07-28 10:00:00,10,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,morning,False,8.0,6.333333333333333
ST009,2025-07-28 11:00:00,11,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,morning,False,3.0,5.0
ST009,2025-07-28 12:00:00,12,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,4.0,4.333333333333333
ST009,2025-07-28 13:00:00,13,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,6.0,5.333333333333333
ST009,2025-07-28 14:00:00,14,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,2,7,False,afternoon,False,6.0,4.666666666666667
ST009,2025-07-28 15:00:00,15,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,afternoon,False,2.0,4.333333333333333
ST009,2025-07-28 16:00:00,16,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,8,7,False,afternoon,False,5.0,5.0
ST009,2025-07-28 17:00:00,17,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,9,7,False,afternoon,False,8.0,7.333333333333333
ST009,2025-07-28 18:00:00,18,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,7,7,False,evening,False,9.0,8.0
ST009,2025-07-28 19:00:00,19,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,9,7,False,evening,False,7.0,8.333333333333334
ST009,2025-07-28 20:00:00,20,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,10,7,False,evening,False,9.0,8.666666666666666
ST009,2025-07-28 21:00:00,21,Monday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,evening,False,10.0,7.333333333333333
ST009,2025-07-28 22:00:00,22,Monday,Quan 3,rainy,10.78410077320821,106.68537658204026,8,7,False,evening,False,3.0,7.0
ST009,2025-07-28 23:00:00,23,Monday,Quan 3,cloudy,10.78410077320821,106.68537658204026,6,7,False,evening,False,8.0,5.666666666666667
ST009,2025-07-29 00:00:00,0,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,6,7,False,night,False,6.0,6.666666666666667
ST009,2025-07-29 01:00:00,1,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,2,7,False,night,False,6.0,4.666666666666667
ST009,2025-07-29 02:00:00,2,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,4,7,False,night,False,2.0,4.0
ST009,2025-07-29 03:00:00,3,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,4,7,False,night,False,4.0,3.3333333333333335
ST009,2025-07-29 04:00:00,4,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,3,7,False,night,False,4.0,3.6666666666666665
ST009,2025-07-29 05:00:00,5,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,4,7,False,night,False,3.0,3.6666666666666665
ST009,2025-07-29 06:00:00,6,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,False,morning,False,4.0,4.666666666666667
ST009,2025-07-29 07:00:00,7,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,15,7,False,morning,False,7.0,8.666666666666666
ST009,2025-07-29 08:00:00,8,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,14,7,False,morning,False,15.0,12.0
ST009,2025-07-29 09:00:00,9,Tuesday,Quan 3,cloudy,10.78410077320821,106.68537658204026,9,7,False,morning,False,14.0,12.666666666666666
ST009,2025-07-29 10:00:00,10,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,10,7,False,morning,False,9.0,11.0
ST009,2025-07-29 11:00:00,11,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,5,7,False,morning,False,10.0,8.0
ST009,2025-07-29 12:00:00,12,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,5.0,7.0
ST009,2025-07-29 13:00:00,13,Tuesday,Quan 3,rainy,10.78410077320821,106.68537658204026,4,7,False,afternoon,False,6.0,5.0
ST009,2025-07-29 14:00:00,14,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,7,7,False,afternoon,False,4.0,5.666666666666667
ST009,2025-07-29 15:00:00,15,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,5,7,False,afternoon,False,7.0,5.333333333333333
ST009,2025-07-29 16:00:00,16,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,6,7,False,afternoon,False,5.0,6.0
ST009,2025-07-29 17:00:00,17,Tuesday,Quan 3,sunny,10.78410077320821,106.68537658204026,12,7,False,afternoon,False,6.0,7.666666666666667
